Name,CO2,H2O,x,y,z
c5cp03920g_c5cp03920g2_w_CO2_2H2O_2,1,2,1,1,1
c5cp03920g_c5cp03920g2_w_CO2_2H2O_3,1,2,1,1,1
c5cp03920g_c5cp03920g2_w_CO2_2H2O_4,1,2,1,1,1
c5cp03920g_c5cp03920g2_w_CO2_2H2O_5,1,2,1,1,1
c5cp03920g_c5cp03920g2_w_CO2_2H2O_6,1,2,1,1,1
c5cp03920g_c5cp03920g2_w_CO2_2H2O_7,1,2,1,1,1
c5cp03920g_c5cp03920g2_w_CO2_2H2O_random_1,1,2,1,1,1
c5cp03920g_c5cp03920g2_w_CO2_2H2O_random_2,1,2,1,1,1
FAGMOS_w_CO2_2H2O_1,1,2,1,1,1
PUMDIM_w_CO2_2H2O_1,1,2,1,1,1
PUMDIM_w_CO2_2H2O_2,1,2,1,1,1
PUMDIM_w_CO2_2H2O_3,1,2,1,1,1
PUMDIM_w_CO2_2H2O_4,1,2,1,1,1
PUMDIM_w_CO2_2H2O_5,1,2,1,1,1
PUMDIM_w_CO2_2H2O_6,1,2,1,1,1
VOLQOD_w_CO2_2H2O_1,1,2,1,1,1
VOLQOD_w_CO2_2H2O_2,1,2,1,1,1
VOLQOD_w_CO2_2H2O_3,1,2,1,1,1
VOLQOD_w_CO2_2H2O_4,1,2,1,1,1
VOLQOD_w_CO2_2H2O_5,1,2,1,1,1
QOFDIA06_w_CO2_2H2O_1,1,2,1,1,1
QOFDIA06_w_CO2_2H2O_2,1,2,1,1,1
QOFDIA06_w_CO2_2H2O_3,1,2,1,1,1
PEJNUP_w_CO2_2H2O_1,1,2,1,1,1
PEJNUP_w_CO2_2H2O_2,1,2,1,1,1
PEJNUP_w_CO2_2H2O_3,1,2,1,1,1
PEJNUP_w_CO2_2H2O_4,1,2,1,1,1
PEJNUP_w_CO2_2H2O_5,1,2,1,1,1
PEJNUP_w_CO2_2H2O_6,1,2,1,1,1
RUYTIQ_w_CO2_2H2O_1,1,2,1,1,1
RUYTIQ_w_CO2_2H2O_2,1,2,1,1,1
RUYTIQ_w_CO2_2H2O_3,1,2,1,1,1
RUYTIQ_w_CO2_2H2O_4,1,2,1,1,1
RUYTIQ_w_CO2_2H2O_5,1,2,1,1,1
RUYTIQ_w_CO2_2H2O_6,1,2,1,1,1
JUMCOL_w_CO2_2H2O_1,1,2,1,1,1
JUMCOL_w_CO2_2H2O_2,1,2,1,1,1
JUMCOL_w_CO2_2H2O_3,1,2,1,1,1
JUMCOL_w_CO2_2H2O_4,1,2,1,1,1
JUMCOL_w_CO2_2H2O_5,1,2,1,1,1
JUMCOL_w_CO2_2H2O_random_1,1,2,1,1,1
JUMCOL_w_CO2_2H2O_random_2,1,2,1,1,1
FIPXAF_w_CO2_2H2O_1,1,2,1,1,1
FIPXAF_w_CO2_2H2O_2,1,2,1,1,1
FIPXAF_w_CO2_2H2O_3,1,2,1,1,1
WEYQAU07_w_CO2_2H2O_1,1,2,1,1,1
WEYQAU07_w_CO2_2H2O_2,1,2,1,1,1
WEYQAU07_w_CO2_2H2O_3,1,2,1,1,1
UJIZET_w_CO2_2H2O_1,1,2,1,1,1
UJIZET_w_CO2_2H2O_2,1,2,1,1,1
UJIZET_w_CO2_2H2O_3,1,2,1,1,1
UJIZET_w_CO2_2H2O_4,1,2,1,1,1
DORYUG_w_CO2_2H2O_1,1,2,1,1,1
DORYUG_w_CO2_2H2O_2,1,2,1,1,1
DORYUG_w_CO2_2H2O_3,1,2,1,1,1
DORYUG_w_CO2_2H2O_4,1,2,1,1,1
MIXYID_w_CO2_2H2O_1,1,2,1,1,1
MIXYID_w_CO2_2H2O_2,1,2,1,1,1
MIXYID_w_CO2_2H2O_3,1,2,1,1,1
MIXYID_w_CO2_2H2O_4,1,2,1,1,1
REYPES_w_CO2_2H2O_1,1,2,1,1,1
REYPES_w_CO2_2H2O_2,1,2,1,1,1
REYPES_w_CO2_2H2O_3,1,2,1,1,1
REYPES_w_CO2_2H2O_4,1,2,1,1,1
REYPES_w_CO2_2H2O_5,1,2,1,1,1
REYPES_w_CO2_2H2O_6,1,2,1,1,1
REYPES_w_CO2_2H2O_random_1,1,2,1,1,1
REYPES_w_CO2_2H2O_random_2,1,2,1,1,1
QUQGAL_w_CO2_2H2O_1,1,2,1,1,1
QUQGAL_w_CO2_2H2O_2,1,2,1,1,1
QUQGAL_w_CO2_2H2O_3,1,2,1,1,1
QUQGAL_w_CO2_2H2O_4,1,2,1,1,1
WASPAK_w_CO2_2H2O_1,1,2,1,1,1
WASPAK_w_CO2_2H2O_2,1,2,1,1,1
WASPAK_w_CO2_2H2O_3,1,2,1,1,1
WASPAK_w_CO2_2H2O_4,1,2,1,1,1
WASPAK_w_CO2_2H2O_5,1,2,1,1,1
WASPAK_w_CO2_2H2O_6,1,2,1,1,1
WASPAK_w_CO2_2H2O_7,1,2,1,1,1
ic502643m_si_003_w_CO2_2H2O_1,1,2,1,1,1
ic502643m_si_003_w_CO2_2H2O_2,1,2,1,1,1
ic502643m_si_003_w_CO2_2H2O_3,1,2,1,1,1
ic502643m_si_003_w_CO2_2H2O_4,1,2,1,1,1
KAKCEH02_w_CO2_2H2O_1,1,2,1,1,1
KAKCEH02_w_CO2_2H2O_2,1,2,1,1,1
KAKCEH02_w_CO2_2H2O_3,1,2,1,1,1
KAKCEH02_w_CO2_2H2O_4,1,2,1,1,1
KAKCEH02_w_CO2_2H2O_5,1,2,1,1,1
WUYXIZ_w_CO2_2H2O_1,1,2,1,1,1
WUYXIZ_w_CO2_2H2O_2,1,2,1,1,1
WUYXIZ_w_CO2_2H2O_3,1,2,1,1,1
WUYXIZ_w_CO2_2H2O_4,1,2,1,1,1
WUYXIZ_w_CO2_2H2O_5,1,2,1,1,1
SIVGUB_w_CO2_2H2O_1,1,2,1,1,1
SIVGUB_w_CO2_2H2O_2,1,2,1,1,1
SIVGUB_w_CO2_2H2O_3,1,2,1,1,1
SIVGUB_w_CO2_2H2O_4,1,2,1,1,1
GIJXAA_w_CO2_2H2O_1,1,2,1,1,1
GIJXAA_w_CO2_2H2O_2,1,2,1,1,1
GIJXAA_w_CO2_2H2O_3,1,2,1,1,1
GIJXAA_w_CO2_2H2O_4,1,2,1,1,1
GIJXAA_w_CO2_2H2O_5,1,2,1,1,1
cg500091k_si_002_w_CO2_2H2O_1,1,2,1,1,1
cg500091k_si_002_w_CO2_2H2O_2,1,2,1,1,1
cg500091k_si_002_w_CO2_2H2O_3,1,2,1,1,1
cg500091k_si_002_w_CO2_2H2O_4,1,2,1,1,1
HUFHOH_w_CO2_2H2O_1,1,2,1,1,1
HUFHOH_w_CO2_2H2O_2,1,2,1,1,1
HUFHOH_w_CO2_2H2O_3,1,2,1,1,1
HUFHOH_w_CO2_2H2O_4,1,2,1,1,1
HUFHOH_w_CO2_2H2O_5,1,2,1,1,1
HUFHOH_w_CO2_2H2O_6,1,2,1,1,1
HUFHOH_w_CO2_2H2O_random_1,1,2,1,1,1
HUFHOH_w_CO2_2H2O_random_2,1,2,1,1,1
LIQDAS_w_CO2_2H2O_1,1,2,1,1,1
LIQDAS_w_CO2_2H2O_2,1,2,1,1,1
LIQDAS_w_CO2_2H2O_3,1,2,1,1,1
LIQDAS_w_CO2_2H2O_4,1,2,1,1,1
LIQDAS_w_CO2_2H2O_5,1,2,1,1,1
QUQFOY_w_CO2_2H2O_1,1,2,1,1,1
QUQFOY_w_CO2_2H2O_2,1,2,1,1,1
QUQFOY_w_CO2_2H2O_3,1,2,1,1,1
QUQFOY_w_CO2_2H2O_4,1,2,1,1,1
QUQFOY_w_CO2_2H2O_5,1,2,1,1,1
QOHTUD_w_CO2_2H2O_1,1,2,1,1,1
QOHTUD_w_CO2_2H2O_2,1,2,1,1,1
QOHTUD_w_CO2_2H2O_3,1,2,1,1,1
QOHTUD_w_CO2_2H2O_4,1,2,1,1,1
QOHTUD_w_CO2_2H2O_5,1,2,1,1,1
QOHTUD_w_CO2_2H2O_6,1,2,1,1,1
QOHTUD_w_CO2_2H2O_random_1,1,2,1,1,1
QOHTUD_w_CO2_2H2O_random_2,1,2,1,1,1
BAMKOS_w_CO2_2H2O_1,1,2,1,1,1
BAMKOS_w_CO2_2H2O_2,1,2,1,1,1
BAMKOS_w_CO2_2H2O_3,1,2,1,1,1
BAMKOS_w_CO2_2H2O_4,1,2,1,1,1
DIDDOK_w_CO2_2H2O_1,1,2,1,1,1
DIDDOK_w_CO2_2H2O_2,1,2,1,1,1
DIDDOK_w_CO2_2H2O_3,1,2,1,1,1
DIDDOK_w_CO2_2H2O_4,1,2,1,1,1
DIDDOK_w_CO2_2H2O_5,1,2,1,1,1
UVUQAE_w_CO2_2H2O_1,1,2,1,1,1
UVUQAE_w_CO2_2H2O_2,1,2,1,1,1
UVUQAE_w_CO2_2H2O_3,1,2,1,1,1
UVUQAE_w_CO2_2H2O_4,1,2,1,1,1
UVUQAE_w_CO2_2H2O_5,1,2,1,1,1
UVUQAE_w_CO2_2H2O_6,1,2,1,1,1
XOGXAU_w_CO2_2H2O_1,1,2,1,1,1
XOGXAU_w_CO2_2H2O_2,1,2,1,1,1
XOGXAU_w_CO2_2H2O_3,1,2,1,1,1
XOGXAU_w_CO2_2H2O_4,1,2,1,1,1
MODNUO_ion_b_w_CO2_2H2O_1,1,2,1,1,1
MODNUO_ion_b_w_CO2_2H2O_2,1,2,1,1,1
c5dt02651b_c5dt02651b2_w_CO2_2H2O_1,1,2,1,1,1
c5dt02651b_c5dt02651b2_w_CO2_2H2O_2,1,2,1,1,1
c5dt02651b_c5dt02651b2_w_CO2_2H2O_3,1,2,1,1,1
c5dt02651b_c5dt02651b2_w_CO2_2H2O_4,1,2,1,1,1
c5dt02651b_c5dt02651b2_w_CO2_2H2O_5,1,2,1,1,1
c5dt02651b_c5dt02651b2_w_CO2_2H2O_random_1,1,2,1,1,1
c5dt02651b_c5dt02651b2_w_CO2_2H2O_random_2,1,2,1,1,1
BICDAU_w_CO2_2H2O_1,1,2,1,1,1
BICDAU_w_CO2_2H2O_2,1,2,1,1,1
BICDAU_w_CO2_2H2O_3,1,2,1,1,1
BICDAU_w_CO2_2H2O_4,1,2,1,1,1
BICDAU_w_CO2_2H2O_5,1,2,1,1,1
ITIWEO_w_CO2_2H2O_1,1,2,1,1,1
ITIWEO_w_CO2_2H2O_2,1,2,1,1,1
ITIWEO_w_CO2_2H2O_3,1,2,1,1,1
ITIWEO_w_CO2_2H2O_4,1,2,1,1,1
ITIWEO_w_CO2_2H2O_5,1,2,1,1,1
QONLAI_w_CO2_2H2O_1,1,2,1,1,1
QONLAI_w_CO2_2H2O_2,1,2,1,1,1
QONLAI_w_CO2_2H2O_3,1,2,1,1,1
USAWIW_w_CO2_2H2O_1,1,2,1,1,1
USAWIW_w_CO2_2H2O_2,1,2,1,1,1
USAWIW_w_CO2_2H2O_3,1,2,1,1,1
USAWIW_w_CO2_2H2O_4,1,2,1,1,1
USAWIW_w_CO2_2H2O_5,1,2,1,1,1
KEGZOL01_w_CO2_2H2O_1,1,2,1,1,1
KEGZOL01_w_CO2_2H2O_2,1,2,1,1,1
JUSKAL_w_CO2_2H2O_1,1,2,1,1,1
JUSKAL_w_CO2_2H2O_2,1,2,1,1,1
JUSKAL_w_CO2_2H2O_3,1,2,1,1,1
FEFDEB_manual_w_CO2_2H2O_1,1,2,1,1,1
FEFDEB_manual_w_CO2_2H2O_2,1,2,1,1,1
FEFDEB_manual_w_CO2_2H2O_3,1,2,1,1,1
FEFDEB_manual_w_CO2_2H2O_4,1,2,1,1,1
FEFDEB_manual_w_CO2_2H2O_5,1,2,1,1,1
ATIJUJ_manual_w_CO2_2H2O_1,1,2,1,1,1
ATIJUJ_manual_w_CO2_2H2O_2,1,2,2,1,1
ATIJUJ_manual_w_CO2_2H2O_3,1,2,1,1,1
ATIJUJ_manual_w_CO2_2H2O_4,1,2,2,1,1
ATIJUJ_manual_w_CO2_2H2O_5,1,2,3,1,1
DEWRIH_w_CO2_2H2O_1,1,2,1,1,1
DEWRIH_w_CO2_2H2O_2,1,2,1,1,1
DEWRIH_w_CO2_2H2O_3,1,2,1,1,1
DEWRIH_w_CO2_2H2O_4,1,2,1,1,1
DEWRIH_w_CO2_2H2O_5,1,2,1,1,1
DIRPIF_w_CO2_2H2O_1,1,2,1,1,1
DIRPIF_w_CO2_2H2O_2,1,2,1,1,1
DIRPIF_w_CO2_2H2O_3,1,2,1,1,1
DIRPIF_w_CO2_2H2O_4,1,2,1,1,1
DIRPIF_w_CO2_2H2O_5,1,2,1,1,1
DIRPIF_w_CO2_2H2O_6,1,2,1,1,1
DIRPIF_w_CO2_2H2O_7,1,2,1,1,1
MOLRIP_w_CO2_2H2O_1,1,2,1,1,1
MOLRIP_w_CO2_2H2O_2,1,2,1,1,1
MOLRIP_w_CO2_2H2O_3,1,2,1,1,1
MOLRIP_w_CO2_2H2O_4,1,2,1,1,1
MOLRIP_w_CO2_2H2O_5,1,2,1,1,1
MOLRIP_w_CO2_2H2O_random_1,1,2,1,1,1
MOLRIP_w_CO2_2H2O_random_2,1,2,1,1,1
KEXFAU_w_CO2_2H2O_1,1,2,1,1,1
KEXFAU_w_CO2_2H2O_2,1,2,1,1,1
KEXFAU_w_CO2_2H2O_3,1,2,1,1,1
KEXFAU_w_CO2_2H2O_4,1,2,1,1,1
KEXFAU_w_CO2_2H2O_random_1,1,2,1,1,1
KEXFAU_w_CO2_2H2O_random_2,1,2,1,1,1
AROFET_w_CO2_2H2O_1,1,2,1,1,1
AROFET_w_CO2_2H2O_2,1,2,1,1,1
AROFET_w_CO2_2H2O_3,1,2,1,1,1
AROFET_w_CO2_2H2O_4,1,2,1,1,1
AROFET_w_CO2_2H2O_5,1,2,1,1,1
TIZVIH01_charged_w_CO2_2H2O_1,1,2,1,1,1
TIZVIH01_charged_w_CO2_2H2O_2,1,2,1,1,1
TIZVIH01_charged_w_CO2_2H2O_3,1,2,1,1,1
TIZVIH01_charged_w_CO2_2H2O_4,1,2,1,1,1
YEMJAC_w_CO2_2H2O_1,1,2,1,1,1
YEMJAC_w_CO2_2H2O_2,1,2,1,1,1
YEMJAC_w_CO2_2H2O_3,1,2,1,1,1
YEMJAC_w_CO2_2H2O_4,1,2,1,1,1
YEMJAC_w_CO2_2H2O_5,1,2,1,1,1
YEMJAC_w_CO2_2H2O_random_1,1,2,1,1,1
YEMJAC_w_CO2_2H2O_random_2,1,2,1,1,1
XALTIP_w_CO2_2H2O_1,1,2,1,1,1
XALTIP_w_CO2_2H2O_2,1,2,1,1,1
XALTIP_w_CO2_2H2O_3,1,2,1,1,1
XALTIP_w_CO2_2H2O_4,1,2,1,1,1
XALTIP_w_CO2_2H2O_5,1,2,1,1,1
SABVOH01_w_CO2_2H2O_1,1,2,1,2,1
SABVOH01_w_CO2_2H2O_2,1,2,1,1,1
SABVOH01_w_CO2_2H2O_3,1,2,1,1,1
SABVOH01_w_CO2_2H2O_4,1,2,1,1,1
SABVOH01_w_CO2_2H2O_5,1,2,1,1,1
LAGVOG_w_CO2_2H2O_1,1,2,1,1,1
LAGVOG_w_CO2_2H2O_2,1,2,1,1,1
LAGVOG_w_CO2_2H2O_3,1,2,1,1,1
LAGVOG_w_CO2_2H2O_4,1,2,1,1,1
NIYJAI_w_CO2_2H2O_1,1,2,1,1,1
NIYJAI_w_CO2_2H2O_2,1,2,1,1,1
NIYJAI_w_CO2_2H2O_3,1,2,1,1,1
NIYJAI_w_CO2_2H2O_4,1,2,1,1,1
NIYJAI_w_CO2_2H2O_5,1,2,1,1,1
DEPXOM_w_CO2_2H2O_1,1,2,1,1,1
DEPXOM_w_CO2_2H2O_2,1,2,1,1,1
DEPXOM_w_CO2_2H2O_3,1,2,1,1,1
IXISOX_w_CO2_2H2O_1,1,2,1,1,1
IXISOX_w_CO2_2H2O_2,1,2,1,1,1
IXISOX_w_CO2_2H2O_3,1,2,1,1,1
IXISOX_w_CO2_2H2O_4,1,2,1,1,1
IXISOX_w_CO2_2H2O_5,1,2,1,1,1
IXISOX_w_CO2_2H2O_random_1,1,2,1,1,1
IXISOX_w_CO2_2H2O_random_2,1,2,1,1,1
ic502643m_si_009_w_CO2_2H2O_1,1,2,1,1,1
ic502643m_si_009_w_CO2_2H2O_2,1,2,1,1,1
ic502643m_si_009_w_CO2_2H2O_3,1,2,1,1,1
ic502643m_si_009_w_CO2_2H2O_4,1,2,1,1,1
ic502643m_si_009_w_CO2_2H2O_5,1,2,1,1,1
ic502643m_si_009_w_CO2_2H2O_6,1,2,1,1,1
cm503311x_alf225K_w_CO2_2H2O_1,1,2,2,1,1
cm503311x_alf225K_w_CO2_2H2O_2,1,2,1,1,1
cm503311x_alf225K_w_CO2_2H2O_3,1,2,1,1,1
cm503311x_alf225K_w_CO2_2H2O_4,1,2,1,1,1
GUPCAW_w_CO2_2H2O_1,1,2,1,1,1
GUPCAW_w_CO2_2H2O_2,1,2,1,1,1
GUPCAW_w_CO2_2H2O_3,1,2,1,1,1
GUPCAW_w_CO2_2H2O_4,1,2,1,1,1
LUQGAG_w_CO2_2H2O_1,1,2,1,1,1
LUQGAG_w_CO2_2H2O_2,1,2,1,1,1
LUQGAG_w_CO2_2H2O_3,1,2,1,1,1
LUQGAG_w_CO2_2H2O_4,1,2,1,1,1
LUQGAG_w_CO2_2H2O_5,1,2,1,1,1
ZABQIC_ion_b_w_CO2_2H2O_1,1,2,1,1,1
ZABQIC_ion_b_w_CO2_2H2O_2,1,2,1,1,1
ZABQIC_ion_b_w_CO2_2H2O_3,1,2,1,1,1
ZABQIC_ion_b_w_CO2_2H2O_4,1,2,1,1,1
ZABQIC_ion_b_w_CO2_2H2O_5,1,2,1,1,1
ZABQIC_ion_b_w_CO2_2H2O_6,1,2,1,1,1
RUBTAK02_SL_w_CO2_2H2O_1,1,2,1,1,1
RUBTAK02_SL_w_CO2_2H2O_2,1,2,1,1,1
RUBTAK02_SL_w_CO2_2H2O_3,1,2,1,1,1
RUBTAK02_SL_w_CO2_2H2O_4,1,2,1,1,1
RUBTAK02_SL_w_CO2_2H2O_5,1,2,1,1,1
RUBTAK02_SL_w_CO2_2H2O_6,1,2,1,1,1
RUBTAK02_SL_w_CO2_2H2O_random_1,1,2,1,1,1
RUBTAK02_SL_w_CO2_2H2O_random_2,1,2,1,1,1
LAGQOB_w_CO2_2H2O_1,1,2,1,1,1
LAGQOB_w_CO2_2H2O_2,1,2,1,1,1
LAGQOB_w_CO2_2H2O_3,1,2,1,1,1
LAGQOB_w_CO2_2H2O_4,1,2,1,1,1
LAGQOB_w_CO2_2H2O_5,1,2,1,1,1
BEXQUR_w_CO2_2H2O_1,1,2,1,1,1
BEXQUR_w_CO2_2H2O_2,1,2,1,1,1
BEXQUR_w_CO2_2H2O_3,1,2,1,1,1
BEXQUR_w_CO2_2H2O_4,1,2,1,1,1
BEXQUR_w_CO2_2H2O_5,1,2,1,1,1
DAXHIV_w_CO2_2H2O_1,1,2,1,1,1
DAXHIV_w_CO2_2H2O_2,1,2,1,1,1
DAXHIV_w_CO2_2H2O_3,1,2,1,1,1
DAXHIV_w_CO2_2H2O_4,1,2,1,1,1
MARXEK_w_CO2_2H2O_1,1,2,1,1,1
MARXEK_w_CO2_2H2O_2,1,2,1,1,1
MARXEK_w_CO2_2H2O_3,1,2,1,1,1
MARXEK_w_CO2_2H2O_4,1,2,1,1,1
MARXEK_w_CO2_2H2O_5,1,2,1,1,1
MARXEK_w_CO2_2H2O_random_1,1,2,1,1,1
MARXEK_w_CO2_2H2O_random_2,1,2,1,1,1
SEGBIR_w_CO2_2H2O_1,1,2,2,1,1
SEGBIR_w_CO2_2H2O_2,1,2,2,1,1
SEGBIR_w_CO2_2H2O_3,1,2,1,1,1
SEGBIR_w_CO2_2H2O_4,1,2,1,1,1
SEGBIR_w_CO2_2H2O_5,1,2,2,1,1
POFSIN01_w_CO2_2H2O_1,1,2,1,1,1
POFSIN01_w_CO2_2H2O_2,1,2,1,1,1
NUNCEG_w_CO2_2H2O_1,1,2,1,1,1
NUNCEG_w_CO2_2H2O_2,1,2,1,1,1
NUNCEG_w_CO2_2H2O_3,1,2,1,1,1
NUNCEG_w_CO2_2H2O_4,1,2,1,1,1
NUNCEG_w_CO2_2H2O_random_1,1,2,1,1,1
NUNCEG_w_CO2_2H2O_random_2,1,2,1,1,1
OHAKEO_w_CO2_2H2O_1,1,2,1,1,1
OHAKEO_w_CO2_2H2O_2,1,2,1,1,1
OHAKEO_w_CO2_2H2O_3,1,2,1,1,1
OHAKEO_w_CO2_2H2O_4,1,2,1,1,1
YASLUA_w_CO2_2H2O_1,1,2,1,1,1
YASLUA_w_CO2_2H2O_2,1,2,1,1,1
YASLUA_w_CO2_2H2O_3,1,2,1,1,1
ZAVRAR_w_CO2_2H2O_1,1,2,1,1,1
ZAVRAR_w_CO2_2H2O_2,1,2,1,1,1
ZAVRAR_w_CO2_2H2O_3,1,2,1,1,1
ZAVRAR_w_CO2_2H2O_4,1,2,1,1,1
ZAVRAR_w_CO2_2H2O_5,1,2,1,1,1
LORMOW_w_CO2_2H2O_1,1,2,1,1,1
LORMOW_w_CO2_2H2O_2,1,2,1,1,1
LORMOW_w_CO2_2H2O_3,1,2,1,1,1
LORMOW_w_CO2_2H2O_4,1,2,1,1,1
LORMOW_w_CO2_2H2O_5,1,2,1,1,1
LORMOW_w_CO2_2H2O_random_1,1,2,2,1,1
LORMOW_w_CO2_2H2O_random_2,1,2,1,1,1
LASREF_w_CO2_2H2O_1,1,2,1,1,1
LASREF_w_CO2_2H2O_2,1,2,1,1,1
LASREF_w_CO2_2H2O_3,1,2,1,1,1
LASREF_w_CO2_2H2O_4,1,2,1,1,1
IZUMUM_w_CO2_2H2O_1,1,2,1,1,1
IZUMUM_w_CO2_2H2O_2,1,2,1,1,1
IZUMUM_w_CO2_2H2O_3,1,2,1,1,1
IZUMUM_w_CO2_2H2O_4,1,2,1,1,1
IZUMUM_w_CO2_2H2O_5,1,2,1,1,1
IZUMUM_w_CO2_2H2O_random_1,1,2,1,1,1
IZUMUM_w_CO2_2H2O_random_2,1,2,1,1,1
QAGQEW_w_CO2_2H2O_1,1,2,1,1,1
QAGQEW_w_CO2_2H2O_2,1,2,1,1,1
QAGQEW_w_CO2_2H2O_3,1,2,1,1,1
QAGQEW_w_CO2_2H2O_4,1,2,1,1,1
QAGQEW_w_CO2_2H2O_5,1,2,1,1,1
NDAIAH_w_CO2_2H2O_1,1,2,1,1,1
NDAIAH_w_CO2_2H2O_2,1,2,1,1,1
NDAIAH_w_CO2_2H2O_3,1,2,1,1,1
NDAIAH_w_CO2_2H2O_4,1,2,1,1,1
JUMDEC_w_CO2_2H2O_1,1,2,2,1,1
JUMDEC_w_CO2_2H2O_2,1,2,1,1,1
JUMDEC_w_CO2_2H2O_3,1,2,1,1,1
JUMDEC_w_CO2_2H2O_4,1,2,1,1,1
POBGAQ_w_CO2_2H2O_1,1,2,1,1,1
POBGAQ_w_CO2_2H2O_2,1,2,1,1,1
POBGAQ_w_CO2_2H2O_3,1,2,1,1,1
POBGAQ_w_CO2_2H2O_4,1,2,1,1,1
POBGAQ_w_CO2_2H2O_5,1,2,1,1,1
POBGAQ_w_CO2_2H2O_6,1,2,1,1,1
REJLEY_w_CO2_2H2O_1,1,2,1,1,1
REJLEY_w_CO2_2H2O_2,1,2,1,1,1
REJLEY_w_CO2_2H2O_3,1,2,1,1,1
REJLEY_w_CO2_2H2O_4,1,2,1,1,1
MALRUP_w_CO2_2H2O_1,1,2,1,1,1
MALRUP_w_CO2_2H2O_2,1,2,1,1,1
MALRUP_w_CO2_2H2O_3,1,2,1,1,2
MALRUP_w_CO2_2H2O_4,1,2,1,1,1
MALRUP_w_CO2_2H2O_5,1,2,1,1,1
HAMRIY_w_CO2_2H2O_1,1,2,1,1,1
HAMRIY_w_CO2_2H2O_2,1,2,1,1,1
HAMRIY_w_CO2_2H2O_3,1,2,1,1,1
HAMRIY_w_CO2_2H2O_4,1,2,1,1,1
HAMRIY_w_CO2_2H2O_5,1,2,1,1,1
SOTTUR_w_CO2_2H2O_1,1,2,2,1,1
SOTTUR_w_CO2_2H2O_2,1,2,2,1,1
SOTTUR_w_CO2_2H2O_3,1,2,2,1,1
LAWGOG_w_CO2_2H2O_1,1,2,1,1,1
LAWGOG_w_CO2_2H2O_2,1,2,1,1,1
LAWGOG_w_CO2_2H2O_3,1,2,1,1,1
LAWGOG_w_CO2_2H2O_4,1,2,1,1,1
LAWGOG_w_CO2_2H2O_5,1,2,1,1,1
WAHNOL_w_CO2_2H2O_1,1,2,1,1,1
WAHNOL_w_CO2_2H2O_2,1,2,1,1,1
WAHNOL_w_CO2_2H2O_3,1,2,1,1,1
KEPPIF_w_CO2_2H2O_1,1,2,1,1,1
KEPPIF_w_CO2_2H2O_2,1,2,1,1,1
KEPPIF_w_CO2_2H2O_3,1,2,1,1,1
KEPPIF_w_CO2_2H2O_4,1,2,1,1,1
KEPPIF_w_CO2_2H2O_5,1,2,1,1,1
HUQHEI_w_CO2_2H2O_1,1,2,1,1,1
HUQHEI_w_CO2_2H2O_2,1,2,1,1,1
HUQHEI_w_CO2_2H2O_3,1,2,1,1,1
HUQHEI_w_CO2_2H2O_4,1,2,1,1,1
HUQHEI_w_CO2_2H2O_5,1,2,1,1,1
HUQHEI_w_CO2_2H2O_6,1,2,1,1,1
HUQHEI_w_CO2_2H2O_7,1,2,1,1,1
CAVPUM_manual_w_CO2_2H2O_1,1,2,1,1,1
KAGCAY_charged_w_CO2_2H2O_1,1,2,1,1,1
KAGCAY_charged_w_CO2_2H2O_2,1,2,1,1,1
KAGCAY_charged_w_CO2_2H2O_3,1,2,1,1,1
KAGCAY_charged_w_CO2_2H2O_4,1,2,1,1,1
UZOBER_w_CO2_2H2O_1,1,2,1,1,1
UZOBER_w_CO2_2H2O_2,1,2,1,1,1
EKOPIE_w_CO2_2H2O_1,1,2,1,1,1
EKOPIE_w_CO2_2H2O_2,1,2,1,1,1
EKOPIE_w_CO2_2H2O_3,1,2,1,1,1
EKOPIE_w_CO2_2H2O_4,1,2,1,1,1
WOPSAX02_w_CO2_2H2O_1,1,2,1,1,1
WOPSAX02_w_CO2_2H2O_2,1,2,1,1,1
WOPSAX02_w_CO2_2H2O_3,1,2,1,1,1
WOPSAX02_w_CO2_2H2O_4,1,2,1,1,1
HAZSIL_w_CO2_2H2O_1,1,2,1,1,1
HAZSIL_w_CO2_2H2O_2,1,2,1,1,1
HAZSIL_w_CO2_2H2O_3,1,2,1,1,1
HAZSIL_w_CO2_2H2O_4,1,2,1,1,1
HAZSIL_w_CO2_2H2O_5,1,2,1,1,1
KINSEH_w_CO2_2H2O_1,1,2,1,1,1
KINSEH_w_CO2_2H2O_2,1,2,1,1,1
KINSEH_w_CO2_2H2O_3,1,2,1,1,1
KINSEH_w_CO2_2H2O_4,1,2,1,1,1
KINSEH_w_CO2_2H2O_5,1,2,1,1,1
MATTUX_w_CO2_2H2O_1,1,2,1,1,1
MATTUX_w_CO2_2H2O_2,1,2,1,1,1
MATTUX_w_CO2_2H2O_3,1,2,1,1,1
MATTUX_w_CO2_2H2O_4,1,2,1,1,1
FAPXOM_w_CO2_2H2O_1,1,2,1,1,1
FAPXOM_w_CO2_2H2O_2,1,2,1,1,1
FAPXOM_w_CO2_2H2O_3,1,2,1,1,1
FAPXOM_w_CO2_2H2O_4,1,2,1,1,1
FAPXOM_w_CO2_2H2O_5,1,2,1,1,1
FAPXOM_w_CO2_2H2O_random_1,1,2,1,1,1
FAPXOM_w_CO2_2H2O_random_2,1,2,1,1,1
FIFMUD_w_CO2_2H2O_1,1,2,1,1,1
FIFMUD_w_CO2_2H2O_2,1,2,1,1,1
FIFMUD_w_CO2_2H2O_3,1,2,1,1,1
